product_option_value_id,product_option_id,product_id,option_id,option_value_id,quantity,subtract,price,price_prefix,points,points_prefix,weight,weight_prefix
55443,48065,45995,361,74,1000,0,0,+,0,+,1,+
55444,48065,45995,361,73,1000,0,0,+,0,+,1,+
55445,48065,45995,361,72,1000,0,0,+,0,+,1,+
55446,48065,45995,361,71,1000,0,0,+,0,+,1,+
55447,48065,45995,361,78,1000,0,1,+,0,+,1,+
55448,48068,45997,361,79,1000,0,1,+,0,+,1,+
55449,48068,45997,361,77,1000,0,1,+,0,+,1,+
55450,48068,45997,361,75,1000,0,1,+,0,+,1,+
55451,48068,45997,361,76,1000,0,1,+,0,+,1,+
55452,48068,45997,361,74,1000,0,0,+,0,+,1,+
55453,48068,45997,361,73,1000,0,0,+,0,+,1,+
55454,48068,45997,361,72,1000,0,0,+,0,+,1,+
55455,48068,45997,361,71,1000,0,0,+,0,+,1,+
55456,48068,45997,361,78,1000,0,1,+,0,+,1,+
55507,48116,46901,1849,190,1000,0,0,+,0,+,0,+
55508,48116,46901,1849,191,1000,0,30,+,0,+,0,+
55509,48117,46901,13,62,0,0,1,+,0,+,0,+
55510,48117,46901,13,155,0,0,0,+,0,+,0,+
55511,48118,46813,13,64,0,0,14,+,0,+,0,+
55512,48118,46813,13,62,0,0,0,+,0,+,0,+
55513,48118,46813,13,197,0,0,30,+,0,+,0,+
55514,48119,46702,13,324,1000,0,0,+,0,+,1,+
55515,48119,46702,13,325,1000,0,10,+,0,+,1,+
55516,48119,46702,13,197,0,0,50,+,0,+,0,+
55517,48119,46702,13,319,0,0,70,+,0,+,0,+
55518,48123,46702,2293,239,0,0,0,+,0,+,0,+
55519,48123,46702,2293,240,0,0,0,+,0,+,0,+
55520,48125,46588,825,103,1000,0,0,+,0,+,0,+
55521,48126,48046,825,103,1000,0,0,+,0,+,0,+
55533,48134,47673,13,425,1000,0,0,+,0,+,1,+
55534,48134,47673,13,324,1000,0,1,+,0,+,2,+
55562,48161,47717,1651,181,0,0,0,+,0,+,0,+
55563,48161,47717,1651,182,0,0,0,+,0,+,0,+
55604,48192,46028,361,79,1000,0,1,+,0,+,1,+
55605,48192,46028,361,77,1000,0,1,+,0,+,1,+
55606,48192,46028,361,75,1000,0,1,+,0,+,1,+
55607,48192,46028,361,76,1000,0,1,+,0,+,1,+
55608,48192,46028,361,74,1000,0,0,+,0,+,1,+
55609,48192,46028,361,73,1000,0,0,+,0,+,1,+
55610,48192,46028,361,72,1000,0,0,+,0,+,1,+
55611,48192,46028,361,71,1000,0,0,+,0,+,1,+
55612,48192,46028,361,78,1000,0,1,+,0,+,1,+
55627,48204,48364,1227,144,0,0,0,+,0,+,0,+
55628,48204,48364,1227,142,0,0,0,+,0,+,0,+
55649,48219,47724,361,79,1000,0,1,+,0,+,1,+
55650,48219,47724,361,77,1000,0,1,+,0,+,1,+
55651,48219,47724,361,75,1000,0,1,+,0,+,1,+
55652,48219,47724,361,76,1000,0,1,+,0,+,1,+
55653,48219,47724,361,74,1000,0,0,+,0,+,1,+
55654,48219,47724,361,73,1000,0,0,+,0,+,1,+
55655,48219,47724,361,72,1000,0,0,+,0,+,1,+
55656,48219,47724,361,71,1000,0,0,+,0,+,1,+
55657,48219,47724,361,78,1000,0,1,+,0,+,1,+
55658,48223,48337,2659,349,0,0,0,+,0,+,0,+
55659,48223,48337,2659,350,0,0,10,+,0,+,0,+
55660,48223,48337,2659,351,0,0,25,+,0,+,0,+
55661,48223,48337,2659,352,0,0,45,+,0,+,0,+
55664,48224,48337,2660,355,0,0,0,+,0,+,0,+
55665,48224,48337,2660,356,0,0,0,+,0,+,0,+
55666,48224,48337,2660,357,0,0,10,+,0,+,0,+
55667,48224,48337,2660,358,0,0,10,+,0,+,0,+
55668,48224,48337,2660,359,0,0,10,+,0,+,0,+
55669,48224,48337,2660,360,0,0,10,+,0,+,0,+
55670,48225,47725,361,79,1000,0,1,+,0,+,1,+
55671,48225,47725,361,77,1000,0,1,+,0,+,1,+
55672,48225,47725,361,75,1000,0,1,+,0,+,1,+
55673,48225,47725,361,76,1000,0,1,+,0,+,1,+
55674,48225,47725,361,74,1000,0,0,+,0,+,1,+
55675,48225,47725,361,73,1000,0,0,+,0,+,1,+
55676,48225,47725,361,72,1000,0,0,+,0,+,1,+
55677,48225,47725,361,71,1000,0,0,+,0,+,1,+
55678,48225,47725,361,78,1000,0,1,+,0,+,1,+
55679,48230,46589,825,103,1000,0,0,+,0,+,0,+
55680,48231,47804,361,79,1000,0,1,+,0,+,1,+
55681,48231,47804,361,77,1000,0,1,+,0,+,1,+
55682,48231,47804,361,75,1000,0,1,+,0,+,1,+
55683,48231,47804,361,76,1000,0,1,+,0,+,1,+
55684,48231,47804,361,74,1000,0,0,+,0,+,1,+
55685,48231,47804,361,73,1000,0,0,+,0,+,1,+
55686,48231,47804,361,72,1000,0,0,+,0,+,1,+
55687,48231,47804,361,71,1000,0,0,+,0,+,1,+
55688,48231,47804,361,78,1000,0,1,+,0,+,1,+
55689,48235,48360,2659,349,0,0,0,+,0,+,0,+
55690,48235,48360,2659,350,0,0,10,+,0,+,0,+
55691,48235,48360,2659,351,0,0,25,+,0,+,0,+
55692,48235,48360,2659,352,0,0,45,+,0,+,0,+
55695,48236,48360,2660,355,0,0,0,+,0,+,0,+
55696,48236,48360,2660,356,0,0,0,+,0,+,0,+
55697,48236,48360,2660,357,0,0,10,+,0,+,0,+
55698,48236,48360,2660,358,0,0,10,+,0,+,0,+
55699,48236,48360,2660,359,0,0,10,+,0,+,0,+
55700,48236,48360,2660,360,0,0,10,+,0,+,0,+
55708,48241,47704,361,79,1000,0,1,+,0,+,1,+
55709,48241,47704,361,77,1000,0,1,+,0,+,1,+
55710,48241,47704,361,75,1000,0,1,+,0,+,1,+
55711,48241,47704,361,76,1000,0,1,+,0,+,1,+
55712,48241,47704,361,74,1000,0,0,+,0,+,1,+
55713,48241,47704,361,73,1000,0,0,+,0,+,1,+
55714,48241,47704,361,72,1000,0,0,+,0,+,1,+
55715,48241,47704,361,71,1000,0,0,+,0,+,1,+
55716,48241,47704,361,78,1000,0,1,+,0,+,1,+
55731,48253,47709,361,79,1000,0,1,+,0,+,1,+
55732,48253,47709,361,77,1000,0,1,+,0,+,1,+
55733,48253,47709,361,75,1000,0,1,+,0,+,1,+
55734,48253,47709,361,76,1000,0,1,+,0,+,1,+
55735,48253,47709,361,74,1000,0,0,+,0,+,1,+
55736,48253,47709,361,73,1000,0,0,+,0,+,1,+
55737,48253,47709,361,72,1000,0,0,+,0,+,1,+
55738,48253,47709,361,71,1000,0,0,+,0,+,1,+
55739,48253,47709,361,78,1000,0,1,+,0,+,1,+
55740,48257,47710,361,79,1000,0,1,+,0,+,1,+
55741,48257,47710,361,77,1000,0,1,+,0,+,1,+
55742,48257,47710,361,75,1000,0,1,+,0,+,1,+
55743,48257,47710,361,76,1000,0,1,+,0,+,1,+
55744,48257,47710,361,74,1000,0,0,+,0,+,1,+
55745,48257,47710,361,73,1000,0,0,+,0,+,1,+
55746,48257,47710,361,72,1000,0,0,+,0,+,1,+
55747,48257,47710,361,71,1000,0,0,+,0,+,1,+
55748,48257,47710,361,78,1000,0,1,+,0,+,1,+
55749,48261,47795,361,79,1000,0,1,+,0,+,1,+
55750,48261,47795,361,77,1000,0,1,+,0,+,1,+
55751,48261,47795,361,75,1000,0,1,+,0,+,1,+
55752,48261,47795,361,76,1000,0,1,+,0,+,1,+
55753,48261,47795,361,74,1000,0,0,+,0,+,1,+
55754,48261,47795,361,73,1000,0,0,+,0,+,1,+
55755,48261,47795,361,72,1000,0,0,+,0,+,1,+
55756,48261,47795,361,71,1000,0,0,+,0,+,1,+
55757,48261,47795,361,78,1000,0,1,+,0,+,1,+
55758,48265,46000,361,79,1000,0,1,+,0,+,1,+
55759,48265,46000,361,77,1000,0,1,+,0,+,1,+
55760,48265,46000,361,75,1000,0,1,+,0,+,1,+
55761,48265,46000,361,76,1000,0,1,+,0,+,1,+
55762,48265,46000,361,74,1000,0,0,+,0,+,1,+
55763,48265,46000,361,73,1000,0,0,+,0,+,1,+
55764,48265,46000,361,72,1000,0,0,+,0,+,1,+
55765,48265,46000,361,71,1000,0,0,+,0,+,1,+
55766,48265,46000,361,78,1000,0,1,+,0,+,1,+
55805,48297,46004,361,79,1000,0,1,+,0,+,1,+
55806,48297,46004,361,77,1000,0,1,+,0,+,1,+
55807,48297,46004,361,75,1000,0,1,+,0,+,1,+
55808,48297,46004,361,76,1000,0,1,+,0,+,1,+
55809,48297,46004,361,74,1000,0,0,+,0,+,1,+
55810,48297,46004,361,73,1000,0,0,+,0,+,1,+
55811,48297,46004,361,72,1000,0,0,+,0,+,1,+
55812,48297,46004,361,71,1000,0,0,+,0,+,1,+
55813,48297,46004,361,78,1000,0,1,+,0,+,1,+
55820,48305,48145,13,155,1000,0,0,+,0,+,2,+
55821,48305,48145,13,62,1000,0,2,+,0,+,1,+
55834,48327,46719,1467,162,999,1,5,+,0,+,0,+
55835,48327,46719,1467,161,999,1,0,+,0,+,0,+
55836,48328,46719,13,204,999,1,0,+,0,+,0,+
55837,48328,46719,13,205,999,1,0,+,0,+,0,+
55877,48364,47761,361,79,1000,0,1,+,0,+,1,+
55878,48364,47761,361,77,1000,0,1,+,0,+,1,+
55879,48364,47761,361,75,1000,0,1,+,0,+,1,+
55880,48364,47761,361,76,1000,0,1,+,0,+,1,+
55881,48364,47761,361,74,1000,0,0,+,0,+,1,+
55882,48364,47761,361,73,1000,0,0,+,0,+,1,+
55883,48364,47761,361,72,1000,0,0,+,0,+,1,+
55884,48364,47761,361,71,1000,0,0,+,0,+,1,+
55885,48364,47761,361,78,1000,0,1,+,0,+,1,+
56041,48494,46005,361,79,1000,0,1,+,0,+,1,+
56042,48494,46005,361,77,1000,0,1,+,0,+,1,+
56043,48494,46005,361,75,1000,0,1,+,0,+,1,+
56044,48494,46005,361,76,1000,0,1,+,0,+,1,+
56045,48494,46005,361,74,1000,0,0,+,0,+,1,+
56046,48494,46005,361,73,1000,0,0,+,0,+,1,+
56047,48494,46005,361,72,1000,0,0,+,0,+,1,+
56048,48494,46005,361,71,1000,0,0,+,0,+,1,+
56049,48494,46005,361,78,1000,0,1,+,0,+,1,+
56050,48498,46427,1467,162,999,1,5,+,0,+,0,+
56051,48498,46427,1467,161,999,1,0,+,0,+,0,+
56052,48499,46427,13,204,999,1,0,+,0,+,0,+
56053,48499,46427,13,205,999,1,0,+,0,+,0,+
56062,48506,47692,361,79,1000,0,1,+,0,+,1,+
56063,48506,47692,361,77,1000,0,1,+,0,+,1,+
56064,48506,47692,361,75,1000,0,1,+,0,+,1,+
56065,48506,47692,361,76,1000,0,1,+,0,+,1,+
56066,48506,47692,361,74,1000,0,0,+,0,+,1,+
56067,48506,47692,361,73,1000,0,0,+,0,+,1,+
56068,48506,47692,361,72,1000,0,0,+,0,+,1,+
56069,48506,47692,361,71,1000,0,0,+,0,+,1,+
56070,48506,47692,361,78,1000,0,1,+,0,+,1,+
56104,48530,47570,13,324,1000,0,0,+,0,+,1,+
56105,48530,47570,13,325,1000,0,8,+,0,+,1,+
56106,48530,47570,13,197,0,0,48,+,0,+,0,+
56107,48530,47570,13,319,0,0,67,+,0,+,0,+
56110,48534,47575,13,62,1000,0,2,+,0,+,1,+
56111,48534,47575,13,63,1000,0,5,+,0,+,2,+
56112,48534,47575,13,64,1000,0,10,+,0,+,2,+
56113,48534,47575,13,155,1000,0,0,+,0,+,0,+
56114,48534,47575,13,201,1000,0,45,+,0,+,0,+
56115,48534,47575,13,197,1000,0,50,+,0,+,0,+
56116,48537,47578,13,62,1000,0,2,+,0,+,1,+
56117,48537,47578,13,63,1000,0,5,+,0,+,2,+
56118,48537,47578,13,64,1000,0,10,+,0,+,2,+
56119,48537,47578,13,155,1000,0,0,+,0,+,0,+
56120,48537,47578,13,201,1000,0,45,+,0,+,0,+
56121,48537,47578,13,197,1000,0,50,+,0,+,0,+
56122,48540,47569,13,324,1000,0,0,+,0,+,1,+
56123,48540,47569,13,325,1000,0,8,+,0,+,1,+
56124,48540,47569,13,197,0,0,48,+,0,+,0,+
56125,48540,47569,13,319,0,0,67,+,0,+,0,+
56130,48548,47567,13,425,0,0,0,+,0,+,0,+
56131,48548,47567,13,324,0,0,2,+,0,+,0,+
56132,48549,47572,13,324,1000,0,2,+,0,+,1,+
56133,48549,47572,13,425,1000,0,0,+,0,+,0,+
56234,48610,46014,361,79,1000,0,1,+,0,+,1,+
56235,48610,46014,361,77,1000,0,1,+,0,+,1,+
56236,48610,46014,361,75,1000,0,1,+,0,+,1,+
56237,48610,46014,361,76,1000,0,1,+,0,+,1,+
56238,48610,46014,361,74,1000,0,0,+,0,+,1,+
56239,48610,46014,361,73,1000,0,0,+,0,+,1,+
56240,48610,46014,361,72,1000,0,0,+,0,+,1,+
56241,48610,46014,361,71,1000,0,0,+,0,+,1,+
56242,48610,46014,361,78,1000,0,1,+,0,+,1,+
56321,48679,46015,361,79,1000,0,1,+,0,+,1,+
56322,48679,46015,361,77,1000,0,1,+,0,+,1,+
56323,48679,46015,361,75,1000,0,1,+,0,+,1,+
56324,48679,46015,361,76,1000,0,1,+,0,+,1,+
56325,48679,46015,361,74,1000,0,0,+,0,+,1,+
56326,48679,46015,361,73,1000,0,0,+,0,+,1,+
56327,48679,46015,361,72,1000,0,0,+,0,+,1,+
56328,48679,46015,361,71,1000,0,0,+,0,+,1,+
56329,48679,46015,361,78,1000,0,1,+,0,+,1,+
56330,48682,46658,361,79,1000,0,1,+,0,+,1,+
56331,48682,46658,361,77,1000,0,1,+,0,+,1,+
56332,48682,46658,361,75,1000,0,1,+,0,+,1,+
56333,48682,46658,361,76,1000,0,1,+,0,+,1,+
56334,48682,46658,361,74,1000,0,0,+,0,+,1,+
56335,48682,46658,361,73,1000,0,0,+,0,+,1,+
56336,48682,46658,361,72,1000,0,0,+,0,+,1,+
56337,48682,46658,361,71,1000,0,0,+,0,+,1,+
56338,48682,46658,361,78,1000,0,1,+,0,+,1,+
56339,48686,46849,13,62,0,0,1,+,0,+,1,+
56340,48686,46849,13,63,0,0,7,+,0,+,1,+
56341,48686,46849,13,64,0,0,11,+,0,+,1,+
56342,48686,46849,13,155,0,0,0,+,0,+,1,+
56343,48686,46849,13,201,0,0,47,+,0,+,1,+
56344,48686,46849,13,197,0,0,51,+,0,+,1,+
56345,48686,46849,13,319,0,0,71,+,0,+,1,+
56346,48689,46826,13,62,0,0,1,+,0,+,1,+
56347,48689,46826,13,63,0,0,7,+,0,+,1,+
56348,48689,46826,13,64,0,0,11,+,0,+,1,+
56349,48689,46826,13,155,0,0,0,+,0,+,1,+
56350,48689,46826,13,201,0,0,47,+,0,+,1,+
56351,48689,46826,13,197,0,0,51,+,0,+,1,+
56352,48689,46826,13,319,0,0,71,+,0,+,1,+
56353,48693,46850,13,324,0,0,1,+,0,+,0,+
56354,48693,46850,13,425,0,0,0,+,0,+,0,+
56357,48700,46854,13,62,1000,0,0,+,0,+,1,+
56358,48700,46854,13,64,1000,0,10,+,0,+,1,+
56359,48700,46854,13,197,0,0,50,+,0,+,0,+
56360,48700,46854,13,319,0,0,70,+,0,+,0,+
56361,48702,46854,2293,239,0,0,0,+,0,+,0,+
56362,48702,46854,2293,240,0,0,0,+,0,+,0,+
56363,48704,46852,13,324,0,0,1,+,0,+,0,+
56364,48704,46852,13,425,0,0,0,+,0,+,0,+
56371,48719,10514,13,324,1000,0,0,+,0,+,1,+
56372,48719,10514,13,325,1000,0,8,+,0,+,1,+
56373,48719,10514,13,329,0,0,48,+,0,+,0,+
56374,48719,10514,13,334,0,0,67,+,0,+,0,+
56375,48722,10514,2293,239,0,0,0,+,0,+,0,+
56376,48722,10514,2293,240,0,0,0,+,0,+,0,+
56385,48734,48324,361,71,1000,1,0,+,0,+,0,+
56386,48734,48324,361,72,1000,1,0,+,0,+,0,+
56387,48734,48324,361,73,1000,1,0,+,0,+,0,+
56388,48734,48324,361,74,1000,1,0,+,0,+,0,+
56389,48734,48324,361,75,1000,1,1,+,0,+,0,+
56390,48734,48324,361,76,1000,1,1,+,0,+,0,+
56391,48734,48324,361,77,1000,1,1,+,0,+,0,+
56392,48734,48324,361,78,1000,1,1,+,0,+,0,+
56393,48734,48324,361,79,1000,1,1,+,0,+,0,+
56394,48737,10561,13,324,1000,0,0,+,0,+,1,+
56395,48737,10561,13,325,1000,0,8,+,0,+,1,+
56396,48737,10561,13,197,0,0,48,+,0,+,0,+
56397,48737,10561,13,319,0,0,67,+,0,+,0,+
56398,48741,10561,2293,239,0,0,0,+,0,+,0,+
56399,48741,10561,2293,240,0,0,0,+,0,+,0,+
56404,48748,48306,13,62,0,0,0,+,0,+,0,+
56405,48748,48306,13,329,0,0,48,+,0,+,0,+
56406,48748,48306,13,64,0,0,8,+,0,+,0,+
56407,48748,48306,13,334,0,0,67,+,0,+,0,+
56408,48752,48322,361,71,1000,1,0,+,0,+,0,+
56409,48752,48322,361,72,1000,1,0,+,0,+,0,+
56410,48752,48322,361,73,1000,1,0,+,0,+,0,+
56411,48752,48322,361,74,1000,1,0,+,0,+,0,+
56412,48752,48322,361,75,1000,1,1,+,0,+,0,+
56413,48752,48322,361,76,1000,1,1,+,0,+,0,+
56414,48752,48322,361,77,1000,1,1,+,0,+,0,+
56415,48752,48322,361,78,1000,1,1,+,0,+,0,+
56416,48752,48322,361,79,1000,1,1,+,0,+,0,+
56421,48761,48293,13,155,0,0,0,+,0,+,0,+
56422,48761,48293,13,62,0,0,2,+,0,+,0,+
56423,48762,48293,1849,190,0,0,0,+,0,+,0,+
56424,48762,48293,1849,191,0,0,30,+,0,+,0,+
56445,48801,48311,361,71,1000,1,0,+,0,+,0,+
56446,48801,48311,361,72,1000,1,0,+,0,+,0,+
56447,48801,48311,361,73,1000,1,0,+,0,+,0,+
56448,48801,48311,361,74,1000,1,0,+,0,+,0,+
56449,48801,48311,361,75,1000,1,1,+,0,+,0,+
56450,48801,48311,361,76,1000,1,1,+,0,+,0,+
56451,48801,48311,361,77,1000,1,1,+,0,+,0,+
56452,48801,48311,361,78,1000,1,1,+,0,+,0,+
56453,48801,48311,361,79,1000,1,1,+,0,+,0,+
56472,48821,46950,825,103,1000,0,0,+,0,+,0,+
56473,48823,46583,361,79,1000,0,1,+,0,+,0,+
56474,48823,46583,361,77,1000,0,1,+,0,+,0,+
56475,48823,46583,361,78,1000,0,1,+,0,+,0,+
56476,48823,46583,361,73,1000,0,0,+,0,+,0,+
56477,48823,46583,361,71,1000,0,0,+,0,+,0,+
56478,48823,46583,361,72,1000,0,0,+,0,+,0,+
56479,48823,46583,361,76,1000,0,1,+,0,+,0,+
56480,48823,46583,361,74,1000,0,0,+,0,+,0,+
56481,48823,46583,361,75,1000,0,1,+,0,+,0,+
56503,48843,46021,361,79,1000,1,1,+,0,+,1,+
56504,48843,46021,361,77,1000,0,1,+,0,+,1,+
56505,48843,46021,361,75,1000,0,1,+,0,+,1,+
56506,48843,46021,361,76,1000,0,1,+,0,+,1,+
56507,48843,46021,361,74,1000,0,0,+,0,+,1,+
56508,48843,46021,361,73,1000,0,0,+,0,+,1,+
56509,48843,46021,361,72,1000,0,0,+,0,+,1,+
56510,48843,46021,361,71,1000,0,0,+,0,+,1,+
56511,48843,46021,361,78,1000,1,1,+,0,+,1,+
56512,48846,46016,361,79,1000,0,1,+,0,+,1,+
56513,48846,46016,361,77,1000,0,1,+,0,+,1,+
56514,48846,46016,361,75,1000,0,1,+,0,+,1,+
56515,48846,46016,361,76,1000,0,1,+,0,+,1,+
56516,48846,46016,361,74,1000,0,0,+,0,+,1,+
56517,48846,46016,361,73,1000,0,0,+,0,+,1,+
56518,48846,46016,361,72,1000,0,0,+,0,+,1,+
56519,48846,46016,361,71,1000,0,0,+,0,+,1,+
56520,48846,46016,361,78,1000,0,1,+,0,+,1,+
56521,48848,46018,361,74,1000,0,1,+,0,+,1,+
56522,48848,46018,361,71,1000,0,1,+,0,+,1,+
56523,48848,46018,361,78,1000,0,1,+,0,+,1,+
56524,48848,46018,361,75,1000,0,1,+,0,+,1,+
56525,48848,46018,361,72,1000,0,0,+,0,+,1,+
56526,48848,46018,361,76,1000,0,0,+,0,+,1,+
56527,48848,46018,361,79,1000,0,0,+,0,+,1,+
56528,48848,46018,361,73,1000,0,0,+,0,+,1,+
56529,48848,46018,361,77,1000,0,1,+,0,+,1,+
56530,48851,46019,361,79,1000,0,1,+,0,+,1,+
56531,48851,46019,361,77,1000,0,1,+,0,+,1,+
56532,48851,46019,361,75,1000,0,1,+,0,+,1,+
56533,48851,46019,361,76,1000,0,1,+,0,+,1,+
56534,48851,46019,361,74,1000,0,0,+,0,+,1,+
56535,48851,46019,361,73,1000,0,0,+,0,+,1,+
56536,48851,46019,361,72,1000,0,0,+,0,+,1,+
56537,48851,46019,361,71,1000,0,0,+,0,+,1,+
56538,48851,46019,361,78,1000,0,1,+,0,+,1,+
56539,48855,46017,361,79,1000,0,1,+,0,+,1,+
56540,48855,46017,361,77,1000,0,1,+,0,+,1,+
56541,48855,46017,361,75,1000,0,1,+,0,+,1,+
56542,48855,46017,361,76,1000,0,1,+,0,+,1,+
56543,48855,46017,361,74,1000,0,0,+,0,+,1,+
56544,48855,46017,361,73,1000,0,0,+,0,+,1,+
56545,48855,46017,361,72,1000,0,0,+,0,+,1,+
56546,48855,46017,361,71,1000,0,0,+,0,+,1,+
56547,48855,46017,361,78,1000,0,1,+,0,+,1,+
56548,48858,46020,361,79,1000,0,1,+,0,+,1,+
56549,48858,46020,361,77,1000,0,1,+,0,+,1,+
56550,48858,46020,361,75,1000,0,1,+,0,+,1,+
56551,48858,46020,361,76,1000,0,1,+,0,+,1,+
56552,48858,46020,361,74,1000,0,0,+,0,+,1,+
56553,48858,46020,361,73,1000,0,0,+,0,+,1,+
56554,48858,46020,361,72,1000,0,0,+,0,+,1,+
56555,48858,46020,361,71,1000,0,0,+,0,+,1,+
56556,48858,46020,361,78,1000,0,1,+,0,+,1,+
56563,48864,47713,13,324,0,0,2,+,0,+,0,+
56564,48864,47713,13,425,0,0,0,+,0,+,0,+
56583,48883,12034,13,319,0,0,69,+,0,+,0,+
56584,48883,12034,13,324,0,0,2,+,0,+,0,+
56585,48883,12034,13,63,0,0,5,+,0,+,0,+
56586,48883,12034,13,325,0,0,10,+,0,+,0,+
56587,48883,12034,13,425,0,0,0,+,0,+,0,+
56588,48883,12034,13,201,0,0,48,+,0,+,0,+
56589,48883,12034,13,197,0,0,50,+,0,+,0,+
56590,48887,12913,13,319,0,0,69,+,0,+,0,+
56591,48887,12913,13,324,1000,0,2,+,0,+,1,+
56592,48887,12913,13,63,1000,0,5,+,0,+,2,+
56593,48887,12913,13,325,1000,0,10,+,0,+,2,+
56594,48887,12913,13,425,1000,0,0,+,0,+,0,+
56595,48887,12913,13,201,1000,0,45,+,0,+,0,+
56596,48887,12913,13,197,1000,0,50,+,0,+,0,+
56597,48892,12452,13,319,0,0,71,+,0,+,0,+
56598,48892,12452,13,324,1000,0,1,+,0,+,1,+
56599,48892,12452,13,63,1000,0,7,+,0,+,2,+
56600,48892,12452,13,325,1000,0,11,+,0,+,2,+
56601,48892,12452,13,425,1000,0,0,+,0,+,0,+
56602,48892,12452,13,201,1000,0,47,+,0,+,0,+
56603,48892,12452,13,197,1000,0,51,+,0,+,0,+
56611,48900,48330,2659,349,0,0,0,+,0,+,0,+
56612,48900,48330,2659,350,0,0,10,+,0,+,0,+
56613,48900,48330,2659,351,0,0,25,+,0,+,0,+
56614,48900,48330,2659,352,0,0,45,+,0,+,0,+
56617,48901,48330,2660,356,0,0,0,+,0,+,0,+
56618,48901,48330,2660,355,0,0,0,+,0,+,0,+
56619,48901,48330,2660,357,0,0,10,+,0,+,0,+
56620,48901,48330,2660,358,0,0,10,+,0,+,0,+
56621,48901,48330,2660,359,0,0,10,+,0,+,0,+
56622,48901,48330,2660,360,0,0,10,+,0,+,0,+
56623,48902,46009,361,79,1000,0,1,+,0,+,1,+
56624,48902,46009,361,77,1000,0,1,+,0,+,1,+
56625,48902,46009,361,75,1000,0,1,+,0,+,1,+
56626,48902,46009,361,76,1000,0,1,+,0,+,1,+
56627,48902,46009,361,74,1000,0,0,+,0,+,1,+
56628,48902,46009,361,73,1000,0,0,+,0,+,1,+
56629,48902,46009,361,72,1000,0,0,+,0,+,1,+
56630,48902,46009,361,71,1000,0,0,+,0,+,1,+
56631,48902,46009,361,78,1000,0,1,+,0,+,1,+
56672,48929,46022,361,79,1000,0,1,+,0,+,1,+
56673,48929,46022,361,77,1000,0,1,+,0,+,1,+
56674,48929,46022,361,75,1000,0,1,+,0,+,1,+
56675,48929,46022,361,76,1000,0,1,+,0,+,1,+
56676,48929,46022,361,74,1000,0,0,+,0,+,1,+
56677,48929,46022,361,73,1000,0,0,+,0,+,1,+
56678,48929,46022,361,72,1000,0,0,+,0,+,1,+
56679,48929,46022,361,71,1000,0,0,+,0,+,1,+
56680,48929,46022,361,78,1000,0,1,+,0,+,1,+
56681,48933,46023,361,79,1000,1,1,+,0,+,1,+
56682,48933,46023,361,77,1000,0,1,+,0,+,1,+
56683,48933,46023,361,75,1000,0,1,+,0,+,1,+
56684,48933,46023,361,76,1000,0,1,+,0,+,1,+
56685,48933,46023,361,74,1000,0,0,+,0,+,1,+
56686,48933,46023,361,73,1000,0,0,+,0,+,1,+
56687,48933,46023,361,72,1000,0,0,+,0,+,1,+
56688,48933,46023,361,71,1000,0,0,+,0,+,1,+
56689,48933,46023,361,78,1000,1,1,+,0,+,1,+
56690,48937,46024,361,79,1000,0,1,+,0,+,1,+
56691,48937,46024,361,77,1000,0,1,+,0,+,1,+
56692,48937,46024,361,75,1000,0,1,+,0,+,1,+
56693,48937,46024,361,76,1000,0,1,+,0,+,1,+
56694,48937,46024,361,74,1000,0,0,+,0,+,1,+
56695,48937,46024,361,73,1000,0,0,+,0,+,1,+
56696,48937,46024,361,72,1000,0,0,+,0,+,1,+
56697,48937,46024,361,71,1000,0,0,+,0,+,1,+
56698,48937,46024,361,78,1000,0,1,+,0,+,1,+
56719,48954,46153,361,79,1000,0,1,+,0,+,1,+
56720,48954,46153,361,77,1000,0,1,+,0,+,1,+
56721,48954,46153,361,75,1000,0,1,+,0,+,1,+
56722,48954,46153,361,76,1000,0,1,+,0,+,1,+
56723,48954,46153,361,74,1000,0,0,+,0,+,1,+
56724,48954,46153,361,73,1000,0,0,+,0,+,1,+
56725,48954,46153,361,72,1000,0,0,+,0,+,1,+
56726,48954,46153,361,71,1000,0,0,+,0,+,1,+
56727,48954,46153,361,78,1000,0,1,+,0,+,1,+
56728,48957,46891,1085,226,1000,0,0,+,0,+,0,+
56729,48957,46891,1085,227,1000,0,20,+,0,+,0,+
56730,48958,46891,2293,239,0,0,0,+,0,+,0,+
56731,48958,46891,2293,240,0,0,0,+,0,+,0,+
56739,48962,48361,2659,349,0,0,0,+,0,+,0,+
56740,48962,48361,2659,350,0,0,10,+,0,+,0,+
56741,48962,48361,2659,351,0,0,25,+,0,+,0,+
56742,48962,48361,2659,352,0,0,45,+,0,+,0,+
56745,48963,48361,2660,355,0,0,0,+,0,+,0,+
56746,48963,48361,2660,356,0,0,0,+,0,+,0,+
56747,48963,48361,2660,357,0,0,10,+,0,+,0,+
56748,48963,48361,2660,358,0,0,10,+,0,+,0,+
56749,48963,48361,2660,359,0,0,10,+,0,+,0,+
56750,48963,48361,2660,360,0,0,10,+,0,+,0,+
56755,48967,46026,361,79,1000,0,1,+,0,+,1,+
56756,48967,46026,361,77,1000,0,1,+,0,+,1,+
56757,48967,46026,361,75,1000,0,1,+,0,+,1,+
56758,48967,46026,361,76,1000,0,1,+,0,+,1,+
56759,48967,46026,361,74,1000,0,0,+,0,+,1,+
